url_length,url_entropy,url_digit_ratio,url_special_ratio,has_https,has_ip,domain_length,domain_entropy,num_subdomains,domain_digit_ratio,num_hyphens,num_underscores,suspicious_tld,domain_has_vowels,path_length,num_path_segments,path_entropy,has_exe,query_length,num_query_params,query_entropy,ttl_normalized,name_server_count,domain_age_days,has_page_rank,has_alexa_rank,has_organization,has_registrant,is_shortened,has_punycode,obfuscated,label,source
31,3.9134007456613777,0.41935483870967744,0.2903225806451613,0.0,1.0,17,3.0130709291038453,0,0.7647058823529411,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.4316235658474303,0.0,0.2631578947368421,0.0,0.0,11,2.9139770731827523,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
29,3.8143719431796272,0.0,0.20689655172413793,0.0,0.0,21,3.2728043273346197,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
151,5.1160634904267575,0.23178807947019867,0.23841059602649006,0.0,1.0,20,2.8659573209491747,0,0.8,0,0,0.0,0.0,124,11,5.002927506473277,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
18,3.3082708345352603,0.0,0.2777777777777778,0.0,0.0,10,2.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
36,4.329239931817578,0.1111111111111111,0.16666666666666666,1.0,0.0,19,3.7216117239699,1,0.05263157894736842,0,0,0.0,1.0,9,1,3.169925001442312,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,3.98319563424773,0.36363636363636365,0.2727272727272727,0.0,1.0,16,3.10845859334435,0,0.75,0,0,0.0,0.0,10,1,3.121928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
26,3.9500637564362093,0.0,0.19230769230769232,0.0,0.0,18,3.4613201402110083,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
19,3.5766176449086653,0.0,0.3157894736842105,0.0,0.0,11,3.095795255000934,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
36,4.260067015271104,0.1388888888888889,0.16666666666666666,1.0,0.0,19,3.787143960698138,1,0.05263157894736842,0,0,0.0,1.0,9,1,2.94770277922009,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
22,3.811037868342277,0.0,0.22727272727272727,0.0,0.0,14,3.4677201004745006,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
16,3.577819531114783,0.0,0.3125,0.0,0.0,8,3.0,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
16,3.577819531114783,0.0625,0.3125,0.0,0.0,8,3.0,0,0.125,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
20,3.6464393446710153,0.0,0.25,0.0,0.0,12,3.0220552088742005,0,0.0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
29,3.481562134407102,0.5517241379310345,0.27586206896551724,0.0,1.0,20,2.763865121950854,0,0.8,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
17,3.1018812234760182,0.0,0.29411764705882354,0.0,0.0,9,2.5032583347756456,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
37,4.371087149178846,0.1891891891891892,0.24324324324324326,1.0,0.0,14,3.521640636343319,1,0.07142857142857142,2,0,0.0,1.0,15,1,3.506890595608518,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
28,4.039148671903071,0.0,0.17857142857142858,0.0,0.0,20,3.7841837197791888,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
35,4.264578373902382,0.22857142857142856,0.2,1.0,0.0,13,3.3927474104487847,1,0.15384615384615385,0,0,0.0,1.0,14,1,3.8073549220576055,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
37,4.15487093296263,0.05405405405405406,0.16216216216216217,1.0,0.0,20,3.446439344671015,1,0.05,0,0,0.0,1.0,9,1,2.94770277922009,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.5766176449086653,0.0,0.2631578947368421,0.0,0.0,11,3.095795255000934,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
72,4.4908437099203535,0.3472222222222222,0.20833333333333334,0.0,1.0,20,2.8232196723355076,0,0.8,0,0,0.0,0.0,45,6,4.305540252212916,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
30,3.511080496244278,0.5666666666666667,0.26666666666666666,0.0,1.0,21,2.8152023999804863,0,0.8095238095238095,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
34,3.959094371350331,0.47058823529411764,0.2647058823529412,0.0,1.0,20,3.1037016960573482,0,0.8,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
35,4.378864088188096,0.14285714285714285,0.2571428571428571,1.0,0.0,12,3.2516291673878226,1,0.16666666666666666,2,0,0.0,1.0,15,1,3.640223928941851,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.391892644680931,0.0,0.2631578947368421,0.0,0.0,11,2.8453509366224368,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
22,3.5160276412662297,0.0,0.2727272727272727,0.0,0.0,14,3.2359263506290334,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
20,3.546439344671015,0.0,0.25,0.0,0.0,12,3.0220552088742,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
35,4.185867302411998,0.4,0.2571428571428571,0.0,1.0,18,3.0021722231837633,0,0.7777777777777778,0,0,0.0,0.0,10,1,3.321928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
28,3.6245186549588992,0.5357142857142857,0.2857142857142857,0.0,1.0,19,2.965583935727781,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
30,3.5395722619867227,0.5666666666666667,0.26666666666666666,0.0,1.0,21,2.8559049224696933,0,0.8095238095238095,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
32,3.652518266288633,0.4375,0.28125,0.0,1.0,18,2.5521796970665487,0,0.7777777777777778,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
152,5.110551692194968,0.19078947368421054,0.1513157894736842,0.0,1.0,18,2.8638263900908156,0,0.7777777777777778,0,0,0.0,0.0,127,7,5.01596536986782,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,3.9683403313485464,0.45454545454545453,0.2727272727272727,0.0,1.0,19,3.1158340921632193,0,0.7894736842105263,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
173,5.174730921820324,0.23699421965317918,0.23121387283236994,0.0,1.0,20,2.8232196723355076,0,0.8,0,0,0.0,0.0,146,14,5.1164250534457105,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
70,4.293887846729895,0.014285714285714285,0.1,0.0,0.0,21,3.820888851350188,0,0.0,0,0,0.0,1.0,42,2,3.801152626985655,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
17,3.572469458770136,0.0,0.29411764705882354,0.0,0.0,9,2.94770277922009,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
41,4.161953223919209,0.0,0.17073170731707318,1.0,0.0,21,3.6897037321995465,1,0.0,0,0,0.0,1.0,12,1,3.0220552088742005,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
15,3.4565647621309536,0.0,0.3333333333333333,0.0,0.0,7,2.807354922057604,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.9232517969803373,0.32142857142857145,0.2857142857142857,0.0,1.0,12,2.6887218755408666,0,0.75,0,0,0.0,0.0,9,1,2.94770277922009,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
105,4.16127550296205,0.41904761904761906,0.09523809523809523,0.0,1.0,15,2.789898095464287,0,0.8,0,0,0.0,0.0,83,3,3.7870847525514524,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
15,3.4565647621309536,0.0,0.3333333333333333,0.0,0.0,7,2.807354922057604,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
16,3.577819531114783,0.0,0.3125,0.0,0.0,8,3.0,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
31,3.5348414716771974,0.3548387096774194,0.2903225806451613,0.0,1.0,14,2.3248629576173565,0,0.7857142857142857,0,0,0.0,0.0,10,2,2.721928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
27,3.754163427768882,0.0,0.18518518518518517,0.0,0.0,19,3.4713544870139277,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
36,4.572431251322119,0.19444444444444445,0.2222222222222222,1.0,0.0,14,3.521640636343319,1,0.2857142857142857,1,0,0.0,1.0,14,1,3.8073549220576055,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
30,3.647742678581274,0.5666666666666667,0.26666666666666666,0.0,1.0,21,3.010434089033337,0,0.8095238095238095,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
27,3.8561962982193805,0.5185185185185185,0.2962962962962963,0.0,1.0,18,3.3082708345352603,0,0.7777777777777778,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
41,4.387443772646929,0.07317073170731707,0.24390243902439024,1.0,0.0,12,3.2516291673878226,1,0.08333333333333333,1,0,0.0,1.0,10,1,3.121928094887362,0.0,10,1,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.3918926446809317,0.0,0.2631578947368421,0.0,0.0,11,2.59490661824394,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.6550455468258036,0.42857142857142855,0.2857142857142857,0.0,1.0,14,2.495602923729013,0,0.7857142857142857,0,0,0.0,0.0,7,2,2.5216406363433186,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
29,3.7623107361338706,0.5517241379310345,0.27586206896551724,0.0,1.0,20,3.1709505944546685,0,0.8,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
28,3.753434386188785,0.0,0.21428571428571427,0.0,0.0,20,3.521928094887362,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
29,3.7193758224153695,0.5517241379310345,0.27586206896551724,0.0,1.0,20,3.108694969562842,0,0.8,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,4.0895524525606675,0.030303030303030304,0.18181818181818182,0.0,0.0,21,3.689703732199547,0,0.0,0,0,0.0,1.0,5,1,2.321928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
133,5.0187106070171055,0.23308270676691728,0.18045112781954886,0.0,1.0,18,2.8638263900908156,0,0.7777777777777778,0,0,0.0,0.0,108,8,4.8723297486713255,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,4.028946391954608,0.45454545454545453,0.2727272727272727,0.0,1.0,19,3.221097250057957,0,0.7894736842105263,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
34,3.7813930778219067,0.47058823529411764,0.2647058823529412,0.0,1.0,20,2.8016094970590273,0,0.8,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
18,3.016875695766564,0.0,0.3333333333333333,0.0,0.0,10,2.721928094887362,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
26,3.796217602590056,0.5,0.3076923076923077,0.0,1.0,17,3.2195282822995477,0,0.7647058823529411,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
30,3.524092480429718,0.5666666666666667,0.26666666666666666,0.0,1.0,21,2.8337909488168282,0,0.8095238095238095,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,3.9912157102019847,0.45454545454545453,0.2727272727272727,0.0,1.0,19,3.155565013329718,0,0.7894736842105263,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
75,4.648522025726813,0.38666666666666666,0.25333333333333335,0.0,1.0,19,3.1158340921632197,0,0.7894736842105263,0,0,0.0,0.0,49,5,4.433601620014652,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
24,3.605388542207534,0.0,0.20833333333333334,0.0,0.0,16,3.327819531114783,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
70,4.3402465966989885,0.04285714285714286,0.12857142857142856,0.0,0.0,21,3.1182751607709758,0,0.0,2,0,0.0,1.0,42,2,3.964361031087402,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
33,4.150158513166728,0.0,0.21212121212121213,0.0,0.0,25,3.8438561897747237,0,0.0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
36,4.204511459715548,0.4166666666666667,0.25,0.0,1.0,19,3.0503018554349817,0,0.7894736842105263,0,0,0.0,0.0,10,1,3.321928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
31,4.0667842134731025,0.41935483870967744,0.25806451612903225,0.0,1.0,14,2.610577243331642,0,0.7857142857142857,0,0,0.0,0.0,10,1,3.121928094887362,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
16,3.1556390622295662,0.0,0.3125,0.0,0.0,8,2.75,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
34,4.17512313511346,0.20588235294117646,0.20588235294117646,1.0,0.0,12,3.418295834054489,1,0.25,0,0,0.0,1.0,14,1,3.521640636343319,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
24,3.6053885422075345,0.0,0.20833333333333334,0.0,0.0,16,3.375,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.940759832540089,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.4316235658474303,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
16,3.077819531114783,0.0,0.3125,0.0,0.0,8,2.5,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
36,4.0514621540398,0.0,0.16666666666666666,0.0,0.0,28,3.8693312611115185,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
19,3.4713544870139286,0.0,0.3157894736842105,0.0,0.0,11,2.9139770731827523,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.767375797816042,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.1761102515172537,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
21,3.6537567082870006,0.0,0.23809523809523808,0.0,0.0,13,3.238901256602631,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
32,4.077819531114783,0.4375,0.28125,0.0,1.0,18,3.3082708345352603,0,0.7777777777777778,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
17,3.6901165175936654,0.0,0.29411764705882354,0.0,0.0,9,3.169925001442312,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
16,3.327819531114783,0.0,0.3125,0.0,0.0,8,2.75,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
43,4.164295859202321,0.2558139534883721,0.20930232558139536,0.0,1.0,14,2.699513850319966,0,0.7857142857142857,0,0,0.0,0.0,22,2,3.6069367321753214,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
28,3.7673757978160416,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.1761102515172537,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
44,4.407962016217059,0.2727272727272727,0.20454545454545456,0.0,1.0,14,2.8423709931771093,0,0.7857142857142857,0,0,0.0,0.0,23,2,3.7950885863977324,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
20,3.4841837197791885,0.0,0.3,0.0,0.0,12,2.918295834054489,1,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.824862957617357,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.2608281712244547,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
44,4.328194402482357,0.0,0.1590909090909091,1.0,0.0,16,3.75,1,0.0,0,0,0.0,1.0,16,1,3.625,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
26,3.8252517372886503,0.0,0.19230769230769232,0.0,0.0,18,3.3921472236645345,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
22,3.720128777433186,0.0,0.22727272727272727,0.0,0.0,14,3.521640636343319,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
33,3.8242528312829873,0.45454545454545453,0.2727272727272727,0.0,1.0,19,2.865576855207248,0,0.7894736842105263,0,0,0.0,0.0,7,1,2.807354922057604,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.5766176449086653,0.0,0.3157894736842105,0.0,0.0,11,2.9139770731827523,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
19,3.6818808028034016,0.0,0.2631578947368421,0.0,0.0,11,3.277613436819116,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
34,4.300554385304355,0.058823529411764705,0.17647058823529413,1.0,0.0,17,3.6168746059562227,1,0.058823529411764705,0,0,0.0,1.0,9,1,3.169925001442312,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
28,3.824862957617356,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.2608281712244547,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
100,4.763074189428572,0.41,0.2,0.0,1.0,19,2.694781460584273,0,0.7894736842105263,0,0,0.0,0.0,74,6,4.766291372122583,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
72,4.3905759189637745,0.4722222222222222,0.19444444444444445,0.0,1.0,19,3.1158340921632197,0,0.7894736842105263,0,0,0.0,0.0,46,6,4.2046264242514235,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_csv_online
19,3.6421498816369033,0.0,0.2631578947368421,0.0,0.0,11,3.277613436819116,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
28,3.797902689682947,0.5357142857142857,0.2857142857142857,0.0,1.0,19,3.221097250057956,0,0.7894736842105263,0,0,0.0,0.0,2,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
19,3.5368867237421666,0.0,0.2631578947368421,0.0,0.0,11,3.277613436819116,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
17,3.292770193936991,0.0,0.29411764705882354,0.0,0.0,9,2.725480556997868,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
32,4.265319531114783,0.0625,0.21875,0.0,0.0,8,2.4056390622295662,0,0.0,0,0,0.0,1.0,17,2,3.734521664779752,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
40,4.3464393446710154,0.125,0.225,1.0,0.0,11,3.0957952550009344,1,0.2727272727272727,0,0,0.0,1.0,10,1,2.7219280948873625,0.0,10,1,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,urlhaus_text
18,3.794653473544342,0.0,0.2777777777777778,0.0,0.0,10,3.321928094887362,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,majestic_million
